Date Time,Temp [°C],Wind [m/s],Price [c/kWh],hour,day_of_week,month
2023-06-19 16:00:00,26.1,2.6,8.507,16,0,6
2023-06-19 17:00:00,26.5,2.3,8.453,17,0,6
2023-06-19 18:00:00,26.8,2.0,8.407,18,0,6
2023-06-19 19:00:00,26.9,1.7,7.5,19,0,6
2023-06-19 20:00:00,26.6,1.7,6.25,20,0,6
2023-06-19 21:00:00,25.9,1.5,5.773,21,0,6
2023-06-19 22:00:00,24.5,1.4,5.643,22,0,6
2023-06-19 23:00:00,19.7,0.8,5.597,23,0,6
2023-06-20 00:00:00,16.9,0.5,5.574,0,1,6
2023-06-20 01:00:00,15.0,0.4,5.533,1,1,6
2023-06-20 02:00:00,14.2,0.4,5.575,2,1,6
2023-06-20 03:00:00,12.5,0.4,5.597,3,1,6
2023-06-20 04:00:00,12.3,0.9,5.891,4,1,6
2023-06-20 05:00:00,11.9,0.6,6.753,5,1,6
2023-06-20 06:00:00,13.5,0.5,7.851,6,1,6
2023-06-20 07:00:00,16.6,0.6,6.915,7,1,6
2023-06-20 08:00:00,20.0,1.5,6.505,8,1,6
2023-06-20 09:00:00,22.3,1.6,6.207,9,1,6
2023-06-20 10:00:00,24.8,1.3,6.352,10,1,6
2023-06-20 11:00:00,25.9,2.0,5.968,11,1,6
2023-06-20 12:00:00,26.7,1.5,5.884,12,1,6
2023-06-20 13:00:00,27.6,2.3,5.943,13,1,6
2023-06-20 14:00:00,28.1,2.5,6.165,14,1,6
2023-06-20 15:00:00,28.6,2.9,6.445,15,1,6
2023-06-20 16:00:00,28.9,2.2,6.86,16,1,6
2023-06-20 17:00:00,29.6,3.1,7.064,17,1,6
2023-06-20 18:00:00,29.4,2.8,6.268,18,1,6
2023-06-20 19:00:00,29.1,2.8,6.021,19,1,6
2023-06-20 20:00:00,27.2,3.6,5.727,20,1,6
2023-06-20 21:00:00,26.3,2.6,5.586,21,1,6
2023-06-20 22:00:00,24.6,2.8,5.603,22,1,6
2023-06-20 23:00:00,23.2,1.7,5.14,23,1,6
2023-06-21 00:00:00,19.7,0.7,4.796,0,2,6
2023-06-21 01:00:00,17.5,0.8,4.823,1,2,6
2023-06-21 02:00:00,16.6,0.4,5.353,2,2,6
2023-06-21 03:00:00,15.6,0.5,5.661,3,2,6
2023-06-21 04:00:00,15.8,0.8,5.861,4,2,6
2023-06-21 05:00:00,15.0,0.6,6.693,5,2,6
2023-06-21 06:00:00,14.6,0.8,7.735,6,2,6
2023-06-21 07:00:00,18.2,1.5,6.95,7,2,6
2023-06-21 08:00:00,20.6,1.9,6.355,8,2,6
2023-06-21 09:00:00,22.5,1.5,5.92,9,2,6
2023-06-21 10:00:00,24.4,1.3,5.926,10,2,6
2023-06-21 11:00:00,25.2,2.9,5.836,11,2,6
2023-06-21 12:00:00,26.0,3.5,5.819,12,2,6
2023-06-21 13:00:00,26.9,4.1,5.849,13,2,6
2023-06-21 14:00:00,27.5,4.1,5.86,14,2,6
2023-06-21 15:00:00,27.8,4.5,5.922,15,2,6
2023-06-21 16:00:00,27.5,4.6,5.955,16,2,6
2023-06-21 17:00:00,27.9,4.1,5.878,17,2,6
2023-06-21 18:00:00,27.9,5.7,5.691,18,2,6
2023-06-21 19:00:00,27.8,5.2,5.576,19,2,6
2023-06-21 20:00:00,27.6,5.8,5.1,20,2,6
2023-06-21 21:00:00,26.7,5.0,4.537,21,2,6
2023-06-21 22:00:00,25.8,3.2,4.782,22,2,6
2023-06-21 23:00:00,23.4,1.6,4.531,23,2,6
2023-06-22 00:00:00,20.1,1.0,4.145,0,3,6
2023-06-22 01:00:00,17.6,0.3,4.107,1,3,6
2023-06-22 02:00:00,17.4,1.3,4.535,2,3,6
2023-06-22 03:00:00,15.3,0.7,4.986,3,3,6
2023-06-22 04:00:00,14.5,0.7,5.057,4,3,6
2023-06-22 05:00:00,14.9,0.5,5.523,5,3,6
2023-06-22 06:00:00,16.4,0.8,5.951,6,3,6
2023-06-22 07:00:00,18.6,2.6,5.919,7,3,6
2023-06-22 08:00:00,19.0,2.4,5.291,8,3,6
2023-06-22 09:00:00,19.3,3.1,5.142,9,3,6
2023-06-22 10:00:00,19.0,3.4,5.011,10,3,6
2023-06-22 11:00:00,17.7,3.3,4.859,11,3,6
2023-06-22 12:00:00,17.2,2.3,4.802,12,3,6
2023-06-22 13:00:00,17.2,2.4,4.672,13,3,6
2023-06-22 14:00:00,17.1,1.7,4.206,14,3,6
2023-06-22 15:00:00,17.5,1.5,4.46,15,3,6
2023-06-22 16:00:00,17.6,1.8,4.824,16,3,6
2023-06-22 17:00:00,17.6,2.8,4.89,17,3,6
2023-06-22 18:00:00,17.9,3.2,4.891,18,3,6
2023-06-22 19:00:00,18.2,3.9,4.898,19,3,6
2023-06-22 20:00:00,18.5,3.6,4.702,20,3,6
2023-06-22 21:00:00,18.6,3.1,2.227,21,3,6
2023-06-22 22:00:00,18.4,2.8,1.63,22,3,6
2023-06-22 23:00:00,17.4,2.0,0.992,23,3,6
2023-06-23 00:00:00,16.2,1.8,0.371,0,4,6
2023-06-23 01:00:00,16.2,2.1,0.227,1,4,6
2023-06-23 02:00:00,16.4,2.2,0.339,2,4,6
2023-06-23 03:00:00,16.4,4.6,1.043,3,4,6
2023-06-23 04:00:00,15.7,4.4,1.748,4,4,6
2023-06-23 05:00:00,15.5,3.1,3.156,5,4,6
2023-06-23 06:00:00,15.6,2.8,1.936,6,4,6
2023-06-23 07:00:00,15.3,3.3,1.739,7,4,6
2023-06-23 08:00:00,16.0,3.9,1.618,8,4,6
2023-06-23 09:00:00,16.9,4.1,1.022,9,4,6
2023-06-23 10:00:00,17.8,5.2,0.54,10,4,6
2023-06-23 11:00:00,18.9,5.4,0.262,11,4,6
2023-06-23 12:00:00,19.7,5.8,0.226,12,4,6
2023-06-23 13:00:00,20.8,5.6,0.223,13,4,6
2023-06-23 14:00:00,21.7,5.7,0.34,14,4,6
2023-06-23 15:00:00,22.5,6.0,1.208,15,4,6
2023-06-23 16:00:00,23.0,6.1,1.704,16,4,6
2023-06-23 17:00:00,22.9,6.3,1.68,17,4,6
2023-06-23 18:00:00,22.5,6.2,1.625,18,4,6
2023-06-23 19:00:00,22.0,6.5,1.607,19,4,6
2023-06-23 20:00:00,21.1,6.0,1.49,20,4,6
2023-06-23 21:00:00,20.0,5.6,0.996,21,4,6
2023-06-23 22:00:00,18.6,5.0,0.45,22,4,6
2023-06-23 23:00:00,17.3,4.1,0.299,23,4,6
2023-06-24 00:00:00,16.2,3.4,0.228,0,5,6
2023-06-24 01:00:00,15.0,3.2,0.226,1,5,6
2023-06-24 02:00:00,14.1,3.2,0.345,2,5,6
2023-06-24 03:00:00,13.3,2.5,1.001,3,5,6
2023-06-24 04:00:00,12.1,2.5,1.659,4,5,6
2023-06-24 05:00:00,12.3,2.9,1.858,5,5,6
2023-06-24 06:00:00,12.9,3.1,2.022,6,5,6
2023-06-24 07:00:00,13.6,3.9,2.134,7,5,6
2023-06-24 08:00:00,13.9,4.1,2.186,8,5,6
2023-06-24 09:00:00,14.2,4.2,2.193,9,5,6
2023-06-24 10:00:00,15.1,4.8,1.499,10,5,6
2023-06-24 11:00:00,15.5,4.5,0.19,11,5,6
2023-06-24 12:00:00,16.4,4.5,0.031,12,5,6
2023-06-24 13:00:00,16.9,4.6,1.0,13,5,6
2023-06-24 14:00:00,16.9,5.8,2.752,14,5,6
2023-06-24 15:00:00,17.6,6.4,5.199,15,5,6
2023-06-24 16:00:00,17.3,6.1,5.101,16,5,6
2023-06-24 17:00:00,16.5,4.6,5.307,17,5,6
2023-06-24 18:00:00,16.3,4.5,5.201,18,5,6
2023-06-24 19:00:00,16.3,4.5,5.036,19,5,6
2023-06-24 20:00:00,16.0,4.6,4.53,20,5,6
2023-06-24 21:00:00,15.6,4.3,3.852,21,5,6
2023-06-24 22:00:00,15.0,3.4,4.947,22,5,6
2023-06-24 23:00:00,14.1,2.4,4.569,23,5,6
2023-06-25 00:00:00,13.1,2.2,3.812,0,6,6
2023-06-25 01:00:00,12.2,1.8,3.478,1,6,6
2023-06-25 02:00:00,11.6,1.5,4.265,2,6,6
2023-06-25 03:00:00,11.1,1.3,4.639,3,6,6
2023-06-25 04:00:00,10.3,0.7,5.359,4,6,6
2023-06-25 05:00:00,8.9,0.7,5.585,5,6,6
2023-06-25 06:00:00,10.6,0.4,5.4,6,6,6
2023-06-25 07:00:00,13.1,0.8,3.255,7,6,6
2023-06-25 08:00:00,14.8,1.8,0.992,8,6,6
2023-06-25 09:00:00,16.2,2.0,0.019,9,6,6
2023-06-25 10:00:00,16.9,2.2,0.089,10,6,6
2023-06-25 11:00:00,18.1,2.4,0.099,11,6,6
2023-06-25 12:00:00,19.4,2.8,0.096,12,6,6
2023-06-25 13:00:00,20.4,2.9,0.553,13,6,6
2023-06-25 14:00:00,21.1,2.7,2.165,14,6,6
2023-06-25 15:00:00,21.1,3.7,5.923,15,6,6
2023-06-25 16:00:00,20.6,2.3,6.19,16,6,6
2023-06-25 17:00:00,20.9,4.7,6.15,17,6,6
2023-06-25 18:00:00,17.0,2.9,6.054,18,6,6
2023-06-25 19:00:00,17.9,1.0,6.003,19,6,6
2023-06-25 20:00:00,19.2,1.1,5.85,20,6,6
2023-06-25 21:00:00,19.7,1.5,5.625,21,6,6
2023-06-25 22:00:00,19.3,1.0,6.49,22,6,6
2023-06-25 23:00:00,17.6,1.1,6.047,23,6,6
2023-06-26 00:00:00,14.8,0.7,5.991,0,0,6
2023-06-26 01:00:00,13.7,0.5,5.916,1,0,6
2023-06-26 02:00:00,12.9,0.4,5.943,2,0,6
2023-06-26 03:00:00,11.9,0.6,6.496,3,0,6
2023-06-26 04:00:00,11.6,0.7,7.403,4,0,6
2023-06-26 05:00:00,11.6,0.8,12.971,5,0,6
2023-06-26 06:00:00,13.2,1.0,12.058,6,0,6
2023-06-26 07:00:00,16.2,2.1,10.152,7,0,6
2023-06-26 08:00:00,17.7,2.1,8.79,8,0,6
2023-06-26 09:00:00,19.1,1.2,8.14,9,0,6
2023-06-26 10:00:00,19.6,2.1,7.963,10,0,6
2023-06-26 11:00:00,20.5,2.4,7.36,11,0,6
2023-06-26 12:00:00,21.1,2.5,7.335,12,0,6
2023-06-26 13:00:00,21.8,2.8,8.427,13,0,6
2023-06-26 14:00:00,22.5,2.9,9.072,14,0,6
2023-06-26 15:00:00,23.4,3.1,8.13,15,0,6
2023-06-26 16:00:00,23.6,3.9,10.0,16,0,6
2023-06-26 17:00:00,24.1,3.5,9.382,17,0,6
2023-06-26 18:00:00,23.7,2.9,8.491,18,0,6
2023-06-26 19:00:00,24.0,4.0,6.937,19,0,6
2023-06-26 20:00:00,24.1,4.3,6.345,20,0,6
2023-06-26 21:00:00,23.5,3.4,5.693,21,0,6
2023-06-26 22:00:00,21.2,2.4,6.503,22,0,6
2023-06-26 23:00:00,18.9,1.0,6.256,23,0,6
2023-06-27 00:00:00,16.2,0.8,6.334,0,1,6
2023-06-27 01:00:00,14.5,0.7,6.51,1,1,6
2023-06-27 02:00:00,13.4,1.0,6.786,2,1,6
2023-06-27 03:00:00,13.1,0.7,7.247,3,1,6
2023-06-27 04:00:00,11.9,1.0,10.199,4,1,6
2023-06-27 05:00:00,12.1,0.6,8.998,5,1,6
2023-06-27 06:00:00,14.1,1.3,9.053,6,1,6
2023-06-27 07:00:00,16.8,1.5,7.78,7,1,6
2023-06-27 08:00:00,18.4,1.8,7.962,8,1,6
2023-06-27 09:00:00,19.3,3.0,7.835,9,1,6
2023-06-27 10:00:00,20.7,2.9,7.071,10,1,6
2023-06-27 11:00:00,21.8,3.1,6.502,11,1,6
2023-06-27 12:00:00,22.4,3.0,6.812,12,1,6
2023-06-27 13:00:00,22.5,2.6,7.608,13,1,6
2023-06-27 14:00:00,23.2,3.2,7.636,14,1,6
2023-06-27 15:00:00,22.7,2.8,8.078,15,1,6
2023-06-27 16:00:00,22.4,2.6,9.178,16,1,6
2023-06-27 17:00:00,21.7,3.4,10.463,17,1,6
2023-06-27 18:00:00,23.1,2.2,9.579,18,1,6
2023-06-27 19:00:00,22.2,2.2,11.451,19,1,6
2023-06-27 20:00:00,21.6,1.8,9.166,20,1,6
2023-06-27 21:00:00,20.9,2.2,7.9,21,1,6
2023-06-27 22:00:00,19.6,0.9,8.181,22,1,6
2023-06-27 23:00:00,17.3,1.2,7.652,23,1,6
2023-06-28 00:00:00,16.6,0.7,7.444,0,2,6
2023-06-28 01:00:00,15.1,0.7,7.414,1,2,6
2023-06-28 02:00:00,13.5,1.1,7.44,2,2,6
2023-06-28 03:00:00,13.2,0.7,9.212,3,2,6
2023-06-28 04:00:00,12.5,0.6,11.603,4,2,6
2023-06-28 05:00:00,12.1,0.7,13.15,5,2,6
2023-06-28 06:00:00,12.2,0.6,12.792,6,2,6
2023-06-28 07:00:00,14.8,0.6,11.365,7,2,6
2023-06-28 08:00:00,17.9,0.7,10.189,8,2,6
2023-06-28 09:00:00,20.2,0.9,9.93,9,2,6
2023-06-28 10:00:00,21.7,1.1,10.118,10,2,6
2023-06-28 11:00:00,22.8,1.5,9.742,11,2,6
2023-06-28 12:00:00,21.4,1.8,9.559,12,2,6
2023-06-28 13:00:00,19.4,1.7,9.539,13,2,6
2023-06-28 14:00:00,22.1,1.7,9.76,14,2,6
2023-06-28 15:00:00,22.3,3.2,10.708,15,2,6
2023-06-28 16:00:00,22.1,3.4,12.892,16,2,6
2023-06-28 17:00:00,22.6,3.4,15.518,17,2,6
2023-06-28 18:00:00,23.0,2.8,16.637,18,2,6
2023-06-28 19:00:00,23.0,2.2,15.76,19,2,6
2023-06-28 20:00:00,22.9,1.7,14.0,20,2,6
2023-06-28 21:00:00,22.7,2.8,10.658,21,2,6
2023-06-28 22:00:00,21.0,1.5,10.0,22,2,6
2023-06-28 23:00:00,19.6,1.1,9.289,23,2,6
2023-06-29 00:00:00,16.7,1.0,9.004,0,3,6
2023-06-29 01:00:00,15.3,0.6,8.994,1,3,6
2023-06-29 02:00:00,14.6,0.5,9.05,2,3,6
2023-06-29 03:00:00,13.8,0.5,10.446,3,3,6
2023-06-29 04:00:00,13.0,0.6,12.181,4,3,6
2023-06-29 05:00:00,12.7,0.8,13.055,5,3,6
2023-06-29 06:00:00,13.7,0.7,13.031,6,3,6
2023-06-29 07:00:00,16.3,0.9,11.639,7,3,6
2023-06-29 08:00:00,19.8,0.5,10.595,8,3,6
2023-06-29 09:00:00,21.0,0.7,9.86,9,3,6
2023-06-29 10:00:00,22.0,1.1,9.999,10,3,6
2023-06-29 11:00:00,22.2,1.4,9.824,11,3,6
2023-06-29 12:00:00,22.8,2.6,9.86,12,3,6
2023-06-29 13:00:00,21.2,3.5,10.0,13,3,6
2023-06-29 14:00:00,23.1,1.8,10.112,14,3,6
2023-06-29 15:00:00,23.8,3.4,11.203,15,3,6
2023-06-29 16:00:00,22.7,2.4,13.126,16,3,6
2023-06-29 17:00:00,23.4,1.7,16.625,17,3,6
2023-06-29 18:00:00,24.9,1.4,13.015,18,3,6
2023-06-29 19:00:00,24.8,1.9,11.335,19,3,6
2023-06-29 20:00:00,25.0,1.7,10.0,20,3,6
2023-06-29 21:00:00,23.5,1.7,9.599,21,3,6
2023-06-29 22:00:00,22.0,1.7,8.51,22,3,6
2023-06-29 23:00:00,19.3,1.2,7.583,23,3,6
2023-06-30 00:00:00,16.7,1.2,7.372,0,4,6
2023-06-30 01:00:00,15.3,0.6,7.183,1,4,6
2023-06-30 02:00:00,14.4,0.6,7.202,2,4,6
2023-06-30 03:00:00,13.7,0.6,7.645,3,4,6
2023-06-30 04:00:00,12.9,0.5,8.319,4,4,6
2023-06-30 05:00:00,12.4,0.7,9.346,5,4,6
2023-06-30 06:00:00,13.5,0.4,9.808,6,4,6
2023-06-30 07:00:00,17.3,0.4,8.49,7,4,6
2023-06-30 08:00:00,20.6,0.8,8.498,8,4,6
2023-06-30 09:00:00,22.4,1.4,8.433,9,4,6
2023-06-30 10:00:00,23.2,1.4,8.139,10,4,6
2023-06-30 11:00:00,23.8,1.5,8.001,11,4,6
2023-06-30 12:00:00,24.4,1.7,7.915,12,4,6
2023-06-30 13:00:00,24.0,1.6,7.629,13,4,6
2023-06-30 14:00:00,24.5,1.9,6.967,14,4,6
2023-06-30 15:00:00,26.3,1.5,6.89,15,4,6
2023-06-30 16:00:00,26.1,2.0,6.914,16,4,6
2023-06-30 17:00:00,26.8,2.7,6.826,17,4,6
2023-06-30 18:00:00,22.8,4.4,6.46,18,4,6
2023-06-30 19:00:00,19.4,2.4,6.018,19,4,6
2023-06-30 20:00:00,20.4,2.8,5.658,20,4,6
2023-06-30 21:00:00,20.0,1.7,3.995,21,4,6
2023-06-30 22:00:00,19.8,1.0,2.237,22,4,6
2023-06-30 23:00:00,19.0,2.1,2.049,23,4,6
2023-07-01 00:00:00,17.6,1.4,2.017,0,5,7
2023-07-01 01:00:00,16.1,0.8,1.996,1,5,7
2023-07-01 02:00:00,14.9,0.4,1.977,2,5,7
2023-07-01 03:00:00,13.7,0.5,2.015,3,5,7
2023-07-01 04:00:00,14.0,0.6,2.796,4,5,7
2023-07-01 05:00:00,14.5,0.9,3.934,5,5,7
2023-07-01 06:00:00,14.5,1.0,2.526,6,5,7
2023-07-01 07:00:00,15.5,1.5,2.942,7,5,7
2023-07-01 08:00:00,16.0,1.8,2.987,8,5,7
2023-07-01 09:00:00,16.1,2.5,2.461,9,5,7
2023-07-01 10:00:00,15.8,2.8,1.683,10,5,7
2023-07-01 11:00:00,16.0,1.7,0.443,11,5,7
2023-07-01 12:00:00,16.3,1.7,0.007,12,5,7
2023-07-01 13:00:00,16.4,2.6,0.099,13,5,7
2023-07-01 14:00:00,16.7,2.9,1.267,14,5,7
2023-07-01 15:00:00,16.9,1.8,5.24,15,5,7
2023-07-01 16:00:00,16.4,2.1,5.584,16,5,7
2023-07-01 17:00:00,16.2,1.7,5.819,17,5,7
2023-07-01 18:00:00,16.3,1.4,5.587,18,5,7
2023-07-01 19:00:00,15.4,2.0,5.557,19,5,7
2023-07-01 20:00:00,15.1,1.6,5.512,20,5,7
2023-07-01 21:00:00,14.9,1.9,4.534,21,5,7
2023-07-01 22:00:00,14.5,1.5,1.645,22,5,7
2023-07-01 23:00:00,14.1,1.9,0.317,23,5,7
2023-07-02 00:00:00,13.9,1.7,0.001,0,6,7
2023-07-02 01:00:00,14.0,2.3,0.0,1,6,7
2023-07-02 16:00:00,13.9,3.9,0.0,16,6,7
2023-07-02 17:00:00,14.2,4.4,0.497,17,6,7
2023-07-02 18:00:00,15.6,5.1,2.847,18,6,7
2023-07-02 19:00:00,15.9,4.9,2.828,19,6,7
2023-07-02 20:00:00,15.3,3.8,2.133,20,6,7
2023-07-02 21:00:00,14.7,3.3,1.683,21,6,7
2023-07-02 22:00:00,14.7,3.0,2.15,22,6,7
2023-07-02 23:00:00,14.8,2.9,1.997,23,6,7
2023-07-03 00:00:00,14.6,2.9,1.774,0,0,7
2023-07-03 01:00:00,14.4,2.7,0.993,1,0,7
2023-07-03 02:00:00,14.5,1.8,0.991,2,0,7
2023-07-03 03:00:00,14.2,1.7,1.797,3,0,7
2023-07-03 04:00:00,14.2,1.1,3.994,4,0,7
2023-07-03 05:00:00,14.3,1.4,5.53,5,0,7
2023-07-03 06:00:00,13.9,1.8,5.766,6,0,7
2023-07-03 07:00:00,14.1,2.4,4.166,7,0,7
2023-07-03 08:00:00,14.2,2.1,2.106,8,0,7
2023-07-03 09:00:00,14.8,1.9,1.735,9,0,7
2023-07-03 10:00:00,14.6,2.1,1.65,10,0,7
2023-07-03 11:00:00,14.9,2.1,1.474,11,0,7
2023-07-03 12:00:00,15.5,4.9,1.109,12,0,7
2023-07-03 13:00:00,14.5,7.9,0.999,13,0,7
2023-07-03 14:00:00,14.7,7.5,1.711,14,0,7
2023-07-03 15:00:00,15.1,7.2,2.196,15,0,7
2023-07-03 16:00:00,15.4,6.3,5.25,16,0,7
2023-07-03 17:00:00,15.2,5.9,5.66,17,0,7
2023-07-03 18:00:00,13.3,5.2,5.388,18,0,7
2023-07-03 19:00:00,13.1,5.4,5.117,19,0,7
2023-07-03 20:00:00,12.9,4.9,4.537,20,0,7
2023-07-03 21:00:00,13.0,3.6,3.695,21,0,7
2023-07-03 22:00:00,13.3,4.2,2.27,22,0,7
2023-07-03 23:00:00,12.8,4.2,2.153,23,0,7
2023-07-04 00:00:00,12.5,4.2,2.0,0,1,7
2023-07-04 01:00:00,12.1,4.2,1.98,1,1,7
2023-07-04 02:00:00,11.5,5.1,2.167,2,1,7
2023-07-04 03:00:00,11.1,5.2,2.495,3,1,7
2023-07-04 04:00:00,11.2,5.0,4.699,4,1,7
2023-07-04 05:00:00,11.3,4.2,6.345,5,1,7
2023-07-04 06:00:00,11.3,3.8,6.491,6,1,7
2023-07-04 07:00:00,11.6,4.1,6.199,7,1,7
2023-07-04 08:00:00,11.9,4.2,3.715,8,1,7
2023-07-04 09:00:00,12.2,5.0,2.357,9,1,7
2023-07-04 10:00:00,12.2,5.6,2.419,10,1,7
2023-07-04 11:00:00,12.4,6.9,2.386,11,1,7
2023-07-04 12:00:00,12.5,7.2,2.376,12,1,7
2023-07-04 13:00:00,13.0,6.8,3.922,13,1,7
2023-07-04 14:00:00,13.2,7.1,5.124,14,1,7
2023-07-04 15:00:00,13.2,7.4,5.376,15,1,7
2023-07-04 16:00:00,13.0,6.0,5.506,16,1,7
2023-07-04 17:00:00,12.5,6.9,6.3,17,1,7
2023-07-04 18:00:00,12.6,4.2,6.099,18,1,7
2023-07-04 19:00:00,13.2,2.3,5.597,19,1,7
2023-07-04 20:00:00,13.6,2.0,5.48,20,1,7
2023-07-04 21:00:00,13.5,2.8,5.0,21,1,7
2023-07-04 22:00:00,13.3,4.9,4.363,22,1,7
2023-07-04 23:00:00,12.8,3.7,3.457,23,1,7
2023-07-05 00:00:00,12.5,4.7,3.073,0,2,7
2023-07-05 01:00:00,12.1,3.7,2.999,1,2,7
2023-07-05 02:00:00,12.0,4.4,3.191,2,2,7
2023-07-05 03:00:00,12.0,4.3,3.866,3,2,7
2023-07-05 04:00:00,12.2,5.1,4.654,4,2,7
2023-07-05 05:00:00,12.3,4.9,5.508,5,2,7
2023-07-05 06:00:00,12.2,5.1,5.82,6,2,7
2023-07-05 07:00:00,12.3,5.3,6.233,7,2,7
2023-07-05 08:00:00,12.7,5.8,6.212,8,2,7
2023-07-05 09:00:00,13.1,5.8,4.952,9,2,7
2023-07-05 10:00:00,13.4,6.0,4.583,10,2,7
2023-07-05 11:00:00,13.3,5.4,4.5,11,2,7
2023-07-05 12:00:00,13.4,4.0,4.314,12,2,7
2023-07-05 13:00:00,15.0,5.4,4.145,13,2,7
2023-07-05 14:00:00,16.3,6.0,3.922,14,2,7
2023-07-05 15:00:00,16.5,5.2,4.76,15,2,7
2023-07-05 16:00:00,15.3,3.6,5.893,16,2,7
2023-07-05 17:00:00,17.1,5.5,6.738,17,2,7
2023-07-05 18:00:00,18.1,6.6,6.25,18,2,7
2023-07-05 19:00:00,18.0,5.9,5.596,19,2,7
2023-07-05 20:00:00,17.8,5.9,5.195,20,2,7
2023-07-05 21:00:00,17.2,5.0,4.603,21,2,7
2023-07-05 22:00:00,16.4,3.6,4.054,22,2,7
2023-07-05 23:00:00,14.3,2.6,3.73,23,2,7
2023-07-06 00:00:00,13.2,1.6,3.679,0,3,7
2023-07-06 01:00:00,11.5,1.3,3.699,1,3,7
2023-07-06 02:00:00,11.3,1.2,4.136,2,3,7
2023-07-06 03:00:00,10.6,1.0,4.679,3,3,7
2023-07-06 04:00:00,10.8,2.2,5.514,4,3,7
2023-07-06 05:00:00,11.3,2.0,6.197,5,3,7
2023-07-06 06:00:00,11.4,1.4,6.428,6,3,7
2023-07-06 07:00:00,12.7,2.3,6.342,7,3,7
2023-07-06 08:00:00,13.8,1.9,6.269,8,3,7
2023-07-06 09:00:00,15.4,1.5,6.032,9,3,7
2023-07-06 10:00:00,15.9,2.0,5.654,10,3,7
2023-07-06 11:00:00,16.4,3.0,5.693,11,3,7
2023-07-06 12:00:00,17.4,3.2,5.583,12,3,7
2023-07-06 13:00:00,17.5,2.7,5.5,13,3,7
2023-07-06 14:00:00,17.2,1.8,5.19,14,3,7
2023-07-06 15:00:00,17.1,1.5,6.128,15,3,7
2023-07-06 16:00:00,17.1,2.0,6.393,16,3,7
2023-07-06 17:00:00,17.4,3.0,6.421,17,3,7
2023-07-06 18:00:00,17.6,4.1,6.37,18,3,7
2023-07-06 19:00:00,16.6,4.4,6.134,19,3,7
2023-07-06 20:00:00,16.0,3.1,5.964,20,3,7
2023-07-06 21:00:00,16.1,3.0,5.5,21,3,7
2023-07-06 22:00:00,15.7,2.6,5.51,22,3,7
2023-07-06 23:00:00,15.3,2.5,5.367,23,3,7
2023-07-07 00:00:00,15.0,2.6,5.09,0,4,7
2023-07-07 01:00:00,14.5,1.8,4.958,1,4,7
2023-07-07 02:00:00,14.6,2.4,5.04,2,4,7
2023-07-07 03:00:00,13.5,2.1,5.427,3,4,7
2023-07-07 04:00:00,12.2,2.2,6.003,4,4,7
2023-07-07 05:00:00,11.7,1.8,6.515,5,4,7
2023-07-07 06:00:00,12.1,1.3,7.462,6,4,7
2023-07-07 07:00:00,12.6,1.7,7.479,7,4,7
2023-07-07 08:00:00,12.6,2.6,7.518,8,4,7
2023-07-07 09:00:00,14.0,2.2,7.282,9,4,7
2023-07-07 10:00:00,15.7,2.5,7.31,10,4,7
2023-07-07 11:00:00,17.0,3.2,6.497,11,4,7
2023-07-07 12:00:00,16.7,2.4,6.342,12,4,7
2023-07-07 13:00:00,17.2,1.9,6.444,13,4,7
2023-07-07 14:00:00,18.0,2.7,6.425,14,4,7
2023-07-07 15:00:00,17.5,4.2,6.427,15,4,7
2023-07-07 16:00:00,18.9,3.6,6.582,16,4,7
2023-07-07 17:00:00,18.2,3.5,6.589,17,4,7
2023-07-07 18:00:00,17.1,3.6,6.475,18,4,7
2023-07-07 19:00:00,16.4,2.6,6.37,19,4,7
2023-07-07 20:00:00,16.6,1.6,5.951,20,4,7
2023-07-07 21:00:00,16.3,1.3,5.559,21,4,7
2023-07-07 22:00:00,15.9,1.9,5.298,22,4,7
2023-07-07 23:00:00,14.2,1.1,4.856,23,4,7
2023-07-08 00:00:00,13.6,0.8,4.387,0,5,7
2023-07-08 01:00:00,13.2,0.7,4.18,1,5,7
2023-07-08 02:00:00,13.2,1.4,4.113,2,5,7
2023-07-08 03:00:00,13.3,1.4,4.322,3,5,7
2023-07-08 04:00:00,13.7,1.8,4.752,4,5,7
2023-07-08 05:00:00,13.9,1.9,5.368,5,5,7
2023-07-08 06:00:00,14.0,2.2,5.543,6,5,7
2023-07-08 07:00:00,14.3,1.7,5.526,7,5,7
2023-07-08 08:00:00,14.8,2.9,5.532,8,5,7
2023-07-08 09:00:00,15.3,3.3,4.632,9,5,7
2023-07-08 10:00:00,15.3,3.5,3.569,10,5,7
2023-07-08 11:00:00,15.9,3.9,2.246,11,5,7
2023-07-08 12:00:00,16.5,4.1,2.243,12,5,7
2023-07-08 13:00:00,17.8,4.4,4.159,13,5,7
2023-07-08 14:00:00,18.3,3.5,5.768,14,5,7
2023-07-08 15:00:00,18.3,2.2,5.8,15,5,7
2023-07-08 16:00:00,18.6,2.2,6.0,16,5,7
2023-07-08 17:00:00,16.0,3.6,6.048,17,5,7
2023-07-08 18:00:00,16.2,2.3,5.878,18,5,7
2023-07-08 19:00:00,18.4,3.5,5.69,19,5,7
2023-07-08 20:00:00,19.6,3.9,5.562,20,5,7
2023-07-08 21:00:00,19.5,3.9,5.527,21,5,7
2023-07-08 22:00:00,18.2,3.3,5.228,22,5,7
2023-07-08 23:00:00,16.5,2.5,5.118,23,5,7
