"Alkuaika UTC","Loppuaika UTC","Tuulivoiman tuotantoennuste - päivitys 15 minuutin välein"
"2023-06-24T22:45:00.000Z","2023-06-24T23:00:00.000Z","193"
"2023-06-24T23:00:00.000Z","2023-06-24T23:15:00.000Z","191"
"2023-06-24T23:15:00.000Z","2023-06-24T23:30:00.000Z","219.7"
"2023-06-24T23:30:00.000Z","2023-06-24T23:45:00.000Z","219.2"
"2023-06-24T23:45:00.000Z","2023-06-25T00:00:00.000Z","218.5"
"2023-06-25T00:00:00.000Z","2023-06-25T00:15:00.000Z","216.7"
"2023-06-25T00:15:00.000Z","2023-06-25T00:30:00.000Z","211.9"
"2023-06-25T00:30:00.000Z","2023-06-25T00:45:00.000Z","211.7"
"2023-06-25T00:45:00.000Z","2023-06-25T01:00:00.000Z","211.1"
"2023-06-25T01:00:00.000Z","2023-06-25T01:15:00.000Z","211.2"
"2023-06-25T01:15:00.000Z","2023-06-25T01:30:00.000Z","190.3"
"2023-06-25T01:30:00.000Z","2023-06-25T01:45:00.000Z","189.2"
"2023-06-25T01:45:00.000Z","2023-06-25T02:00:00.000Z","186.7"
"2023-06-25T02:00:00.000Z","2023-06-25T02:15:00.000Z","183.9"
"2023-06-25T02:15:00.000Z","2023-06-25T02:30:00.000Z","191.8"
"2023-06-25T02:30:00.000Z","2023-06-25T02:45:00.000Z","188.4"
"2023-06-25T02:45:00.000Z","2023-06-25T03:00:00.000Z","182.7"
"2023-06-25T03:00:00.000Z","2023-06-25T03:15:00.000Z","170.2"
"2023-06-25T03:15:00.000Z","2023-06-25T03:30:00.000Z","115.3"
"2023-06-25T03:30:00.000Z","2023-06-25T03:45:00.000Z","113.4"
"2023-06-25T03:45:00.000Z","2023-06-25T04:00:00.000Z","110.5"
"2023-06-25T04:00:00.000Z","2023-06-25T04:15:00.000Z","102.7"
"2023-06-25T04:15:00.000Z","2023-06-25T04:30:00.000Z","61.9"
"2023-06-25T04:30:00.000Z","2023-06-25T04:45:00.000Z","61.5"
"2023-06-25T04:45:00.000Z","2023-06-25T05:00:00.000Z","61.1"
"2023-06-25T05:00:00.000Z","2023-06-25T05:15:00.000Z","58.8"
"2023-06-25T05:15:00.000Z","2023-06-25T05:30:00.000Z","47.2"
"2023-06-25T05:30:00.000Z","2023-06-25T05:45:00.000Z","48"
"2023-06-25T05:45:00.000Z","2023-06-25T06:00:00.000Z","49.4"
"2023-06-25T06:00:00.000Z","2023-06-25T06:15:00.000Z","51.7"
"2023-06-25T06:15:00.000Z","2023-06-25T06:30:00.000Z","34.2"
"2023-06-25T06:30:00.000Z","2023-06-25T06:45:00.000Z","35.8"
"2023-06-25T06:45:00.000Z","2023-06-25T07:00:00.000Z","38.8"
"2023-06-25T07:00:00.000Z","2023-06-25T07:15:00.000Z","43.6"
"2023-06-25T07:15:00.000Z","2023-06-25T07:30:00.000Z","51.4"
"2023-06-25T07:30:00.000Z","2023-06-25T07:45:00.000Z","54"
"2023-06-25T07:45:00.000Z","2023-06-25T08:00:00.000Z","58.6"
"2023-06-25T08:00:00.000Z","2023-06-25T08:15:00.000Z","67.4"
"2023-06-25T08:15:00.000Z","2023-06-25T08:30:00.000Z","65.8"
"2023-06-25T08:30:00.000Z","2023-06-25T08:45:00.000Z","68.3"
"2023-06-25T08:45:00.000Z","2023-06-25T09:00:00.000Z","72.9"
"2023-06-25T09:00:00.000Z","2023-06-25T09:15:00.000Z","81.1"
"2023-06-25T09:15:00.000Z","2023-06-25T09:30:00.000Z","103.8"
"2023-06-25T09:30:00.000Z","2023-06-25T09:45:00.000Z","106"
"2023-06-25T09:45:00.000Z","2023-06-25T10:00:00.000Z","110"
"2023-06-25T10:00:00.000Z","2023-06-25T10:15:00.000Z","117.7"
"2023-06-25T10:15:00.000Z","2023-06-25T10:30:00.000Z","133.4"
"2023-06-25T10:30:00.000Z","2023-06-25T10:45:00.000Z","136.3"
"2023-06-25T10:45:00.000Z","2023-06-25T11:00:00.000Z","141.4"
"2023-06-25T11:00:00.000Z","2023-06-25T11:15:00.000Z","151.7"
"2023-06-25T11:15:00.000Z","2023-06-25T11:30:00.000Z","169.1"
"2023-06-25T11:30:00.000Z","2023-06-25T11:45:00.000Z","172.5"
"2023-06-25T11:45:00.000Z","2023-06-25T12:00:00.000Z","177.9"
"2023-06-25T12:00:00.000Z","2023-06-25T12:15:00.000Z","190.7"
"2023-06-25T12:15:00.000Z","2023-06-25T12:30:00.000Z","249.3"
"2023-06-25T12:30:00.000Z","2023-06-25T12:45:00.000Z","250.7"
"2023-06-25T12:45:00.000Z","2023-06-25T13:00:00.000Z","252.9"
"2023-06-25T13:00:00.000Z","2023-06-25T13:15:00.000Z","257.6"
"2023-06-25T13:15:00.000Z","2023-06-25T13:30:00.000Z","293.6"
"2023-06-25T13:30:00.000Z","2023-06-25T13:45:00.000Z","294.4"
"2023-06-25T13:45:00.000Z","2023-06-25T14:00:00.000Z","296"
"2023-06-25T14:00:00.000Z","2023-06-25T14:15:00.000Z","298.4"
"2023-06-25T14:15:00.000Z","2023-06-25T14:30:00.000Z","349.2"
"2023-06-25T14:30:00.000Z","2023-06-25T14:45:00.000Z","350.1"
"2023-06-25T14:45:00.000Z","2023-06-25T15:00:00.000Z","351.3"
"2023-06-25T15:00:00.000Z","2023-06-25T15:15:00.000Z","354.9"
"2023-06-25T15:15:00.000Z","2023-06-25T15:30:00.000Z","339"
"2023-06-25T15:30:00.000Z","2023-06-25T15:45:00.000Z","339.1"
"2023-06-25T15:45:00.000Z","2023-06-25T16:00:00.000Z","339.3"
"2023-06-25T16:00:00.000Z","2023-06-25T16:15:00.000Z","339.7"
"2023-06-25T16:15:00.000Z","2023-06-25T16:30:00.000Z","328.6"
"2023-06-25T16:30:00.000Z","2023-06-25T16:45:00.000Z","327.2"
"2023-06-25T16:45:00.000Z","2023-06-25T17:00:00.000Z","325.8"
"2023-06-25T17:00:00.000Z","2023-06-25T17:15:00.000Z","318.8"
"2023-06-25T17:15:00.000Z","2023-06-25T17:30:00.000Z","295"
"2023-06-25T17:30:00.000Z","2023-06-25T17:45:00.000Z","297.2"
"2023-06-25T17:45:00.000Z","2023-06-25T18:00:00.000Z","302.1"
"2023-06-25T18:00:00.000Z","2023-06-25T18:15:00.000Z","307.7"
"2023-06-25T18:15:00.000Z","2023-06-25T18:30:00.000Z","321.5"
"2023-06-25T18:30:00.000Z","2023-06-25T18:45:00.000Z","327.3"
"2023-06-25T18:45:00.000Z","2023-06-25T19:00:00.000Z","337.3"
"2023-06-25T19:00:00.000Z","2023-06-25T19:15:00.000Z","357.9"
"2023-06-25T19:15:00.000Z","2023-06-25T19:30:00.000Z","387.9"
"2023-06-25T19:30:00.000Z","2023-06-25T19:45:00.000Z","393"
"2023-06-25T19:45:00.000Z","2023-06-25T20:00:00.000Z","401.8"
"2023-06-25T20:00:00.000Z","2023-06-25T20:15:00.000Z","419.7"
"2023-06-25T20:15:00.000Z","2023-06-25T20:30:00.000Z","357.7"
"2023-06-25T20:30:00.000Z","2023-06-25T20:45:00.000Z","358.1"
"2023-06-25T20:45:00.000Z","2023-06-25T21:00:00.000Z","359.3"
"2023-06-25T21:00:00.000Z","2023-06-25T21:15:00.000Z","360"
"2023-06-25T21:15:00.000Z","2023-06-25T21:30:00.000Z","418.6"
"2023-06-25T21:30:00.000Z","2023-06-25T21:45:00.000Z","418.8"
"2023-06-25T21:45:00.000Z","2023-06-25T22:00:00.000Z","419.1"
"2023-06-25T22:00:00.000Z","2023-06-25T22:15:00.000Z","419.9"
"2023-06-25T22:15:00.000Z","2023-06-25T22:30:00.000Z","381.6"
"2023-06-25T22:30:00.000Z","2023-06-25T22:45:00.000Z","381.9"
"2023-06-25T22:45:00.000Z","2023-06-25T23:00:00.000Z","382.7"
"2023-06-25T23:00:00.000Z","2023-06-25T23:15:00.000Z","383.4"
"2023-06-25T23:15:00.000Z","2023-06-25T23:30:00.000Z","443"
"2023-06-25T23:30:00.000Z","2023-06-25T23:45:00.000Z","442.8"
"2023-06-25T23:45:00.000Z","2023-06-26T00:00:00.000Z","441.9"
"2023-06-26T00:00:00.000Z","2023-06-26T00:15:00.000Z","441.8"
"2023-06-26T00:15:00.000Z","2023-06-26T00:30:00.000Z","540.2"
"2023-06-26T00:30:00.000Z","2023-06-26T00:45:00.000Z","537.5"
"2023-06-26T00:45:00.000Z","2023-06-26T01:00:00.000Z","532.7"
"2023-06-26T01:00:00.000Z","2023-06-26T01:15:00.000Z","523.2"
"2023-06-26T01:15:00.000Z","2023-06-26T01:30:00.000Z","603.2"
"2023-06-26T01:30:00.000Z","2023-06-26T01:45:00.000Z","598.4"
"2023-06-26T01:45:00.000Z","2023-06-26T02:00:00.000Z","590.2"
"2023-06-26T02:00:00.000Z","2023-06-26T02:15:00.000Z","573.2"
"2023-06-26T02:15:00.000Z","2023-06-26T02:30:00.000Z","549.8"
"2023-06-26T02:30:00.000Z","2023-06-26T02:45:00.000Z","544.5"
"2023-06-26T02:45:00.000Z","2023-06-26T03:00:00.000Z","534.5"
"2023-06-26T03:00:00.000Z","2023-06-26T03:15:00.000Z","517.7"
"2023-06-26T03:15:00.000Z","2023-06-26T03:30:00.000Z","496.6"
"2023-06-26T03:30:00.000Z","2023-06-26T03:45:00.000Z","486.4"
"2023-06-26T03:45:00.000Z","2023-06-26T04:00:00.000Z","469.3"
"2023-06-26T04:00:00.000Z","2023-06-26T04:15:00.000Z","432.1"
"2023-06-26T04:15:00.000Z","2023-06-26T04:30:00.000Z","263.7"
"2023-06-26T04:30:00.000Z","2023-06-26T04:45:00.000Z","257.2"
"2023-06-26T04:45:00.000Z","2023-06-26T05:00:00.000Z","247.3"
"2023-06-26T05:00:00.000Z","2023-06-26T05:15:00.000Z","221.8"
"2023-06-26T05:15:00.000Z","2023-06-26T05:30:00.000Z","109.9"
"2023-06-26T05:30:00.000Z","2023-06-26T05:45:00.000Z","109.4"
"2023-06-26T05:45:00.000Z","2023-06-26T06:00:00.000Z","108.9"
"2023-06-26T06:00:00.000Z","2023-06-26T06:15:00.000Z","106.6"
"2023-06-26T06:15:00.000Z","2023-06-26T06:30:00.000Z","44.9"
"2023-06-26T06:30:00.000Z","2023-06-26T06:45:00.000Z","46.1"
"2023-06-26T06:45:00.000Z","2023-06-26T07:00:00.000Z","48.2"
"2023-06-26T07:00:00.000Z","2023-06-26T07:15:00.000Z","52.2"
"2023-06-26T07:15:00.000Z","2023-06-26T07:30:00.000Z","55"
"2023-06-26T07:30:00.000Z","2023-06-26T07:45:00.000Z","56.6"
"2023-06-26T07:45:00.000Z","2023-06-26T08:00:00.000Z","59.4"
"2023-06-26T08:00:00.000Z","2023-06-26T08:15:00.000Z","65.6"
"2023-06-26T08:15:00.000Z","2023-06-26T08:30:00.000Z","73.8"
"2023-06-26T08:30:00.000Z","2023-06-26T08:45:00.000Z","75.3"
"2023-06-26T08:45:00.000Z","2023-06-26T09:00:00.000Z","77.6"
"2023-06-26T09:00:00.000Z","2023-06-26T09:15:00.000Z","83.3"
"2023-06-26T09:15:00.000Z","2023-06-26T09:30:00.000Z","135.1"
"2023-06-26T09:30:00.000Z","2023-06-26T09:45:00.000Z","135.2"
"2023-06-26T09:45:00.000Z","2023-06-26T10:00:00.000Z","135.3"
"2023-06-26T10:00:00.000Z","2023-06-26T10:15:00.000Z","136"
"2023-06-26T10:15:00.000Z","2023-06-26T10:30:00.000Z","174.5"
"2023-06-26T10:30:00.000Z","2023-06-26T10:45:00.000Z","174.4"
"2023-06-26T10:45:00.000Z","2023-06-26T11:00:00.000Z","173.9"
"2023-06-26T11:00:00.000Z","2023-06-26T11:15:00.000Z","173.7"
"2023-06-26T11:15:00.000Z","2023-06-26T11:30:00.000Z","188.2"
"2023-06-26T11:30:00.000Z","2023-06-26T11:45:00.000Z","188"
"2023-06-26T11:45:00.000Z","2023-06-26T12:00:00.000Z","187.4"
"2023-06-26T12:00:00.000Z","2023-06-26T12:15:00.000Z","187"
"2023-06-26T12:15:00.000Z","2023-06-26T12:30:00.000Z","221.3"
"2023-06-26T12:30:00.000Z","2023-06-26T12:45:00.000Z","220.4"
"2023-06-26T12:45:00.000Z","2023-06-26T13:00:00.000Z","218.9"
"2023-06-26T13:00:00.000Z","2023-06-26T13:15:00.000Z","215.7"
"2023-06-26T13:15:00.000Z","2023-06-26T13:30:00.000Z","268.9"
"2023-06-26T13:30:00.000Z","2023-06-26T13:45:00.000Z","267.2"
"2023-06-26T13:45:00.000Z","2023-06-26T14:00:00.000Z","264.3"
"2023-06-26T14:00:00.000Z","2023-06-26T14:15:00.000Z","258.1"
"2023-06-26T14:15:00.000Z","2023-06-26T14:30:00.000Z","267.7"
"2023-06-26T14:30:00.000Z","2023-06-26T14:45:00.000Z","266.1"
"2023-06-26T14:45:00.000Z","2023-06-26T15:00:00.000Z","263.7"
"2023-06-26T15:00:00.000Z","2023-06-26T15:15:00.000Z","257.2"
"2023-06-26T15:15:00.000Z","2023-06-26T15:30:00.000Z","239.9"
"2023-06-26T15:30:00.000Z","2023-06-26T15:45:00.000Z","239.7"
"2023-06-26T15:45:00.000Z","2023-06-26T16:00:00.000Z","239.9"
"2023-06-26T16:00:00.000Z","2023-06-26T16:15:00.000Z","238"
"2023-06-26T16:15:00.000Z","2023-06-26T16:30:00.000Z","245.9"
"2023-06-26T16:30:00.000Z","2023-06-26T16:45:00.000Z","248.2"
"2023-06-26T16:45:00.000Z","2023-06-26T17:00:00.000Z","251.9"
"2023-06-26T17:00:00.000Z","2023-06-26T17:15:00.000Z","260.3"
"2023-06-26T17:15:00.000Z","2023-06-26T17:30:00.000Z","280"
"2023-06-26T17:30:00.000Z","2023-06-26T17:45:00.000Z","282.4"
"2023-06-26T17:45:00.000Z","2023-06-26T18:00:00.000Z","286.2"
"2023-06-26T18:00:00.000Z","2023-06-26T18:15:00.000Z","295.3"
"2023-06-26T18:15:00.000Z","2023-06-26T18:30:00.000Z","287.9"
"2023-06-26T18:30:00.000Z","2023-06-26T18:45:00.000Z","289.3"
"2023-06-26T18:45:00.000Z","2023-06-26T19:00:00.000Z","292.1"
"2023-06-26T19:00:00.000Z","2023-06-26T19:15:00.000Z","296"
"2023-06-26T19:15:00.000Z","2023-06-26T19:30:00.000Z","305.6"
"2023-06-26T19:30:00.000Z","2023-06-26T19:45:00.000Z","308.7"
"2023-06-26T19:45:00.000Z","2023-06-26T20:00:00.000Z","314.7"
"2023-06-26T20:00:00.000Z","2023-06-26T20:15:00.000Z","324.1"
"2023-06-26T20:15:00.000Z","2023-06-26T20:30:00.000Z","361.2"
"2023-06-26T20:30:00.000Z","2023-06-26T20:45:00.000Z","364.8"
"2023-06-26T20:45:00.000Z","2023-06-26T21:00:00.000Z","372.1"
"2023-06-26T21:00:00.000Z","2023-06-26T21:15:00.000Z","383.1"
"2023-06-26T21:15:00.000Z","2023-06-26T21:30:00.000Z","393.5"
"2023-06-26T21:30:00.000Z","2023-06-26T21:45:00.000Z","395.8"
"2023-06-26T21:45:00.000Z","2023-06-26T22:00:00.000Z","400.2"
"2023-06-26T22:00:00.000Z","2023-06-26T22:15:00.000Z","407.9"
"2023-06-26T22:15:00.000Z","2023-06-26T22:30:00.000Z","418"
"2023-06-26T22:30:00.000Z","2023-06-26T22:45:00.000Z","420.5"
"2023-06-26T22:45:00.000Z","2023-06-26T23:00:00.000Z","425.1"
"2023-06-26T23:00:00.000Z","2023-06-26T23:15:00.000Z","433.3"
"2023-06-26T23:15:00.000Z","2023-06-26T23:30:00.000Z","366.4"
"2023-06-26T23:30:00.000Z","2023-06-26T23:45:00.000Z","370.8"
"2023-06-26T23:45:00.000Z","2023-06-27T00:00:00.000Z","376.4"
"2023-06-27T00:00:00.000Z","2023-06-27T00:15:00.000Z","395.7"
"2023-06-27T00:15:00.000Z","2023-06-27T00:30:00.000Z","630.7"
"2023-06-27T00:30:00.000Z","2023-06-27T00:45:00.000Z","624.1"
"2023-06-27T00:45:00.000Z","2023-06-27T01:00:00.000Z","612.6"
"2023-06-27T01:00:00.000Z","2023-06-27T01:15:00.000Z","589.2"
"2023-06-27T01:15:00.000Z","2023-06-27T01:30:00.000Z","476.6"
"2023-06-27T01:30:00.000Z","2023-06-27T01:45:00.000Z","469.8"
"2023-06-27T01:45:00.000Z","2023-06-27T02:00:00.000Z","458.8"
"2023-06-27T02:00:00.000Z","2023-06-27T02:15:00.000Z","433.5"
"2023-06-27T02:15:00.000Z","2023-06-27T02:30:00.000Z","380.8"
"2023-06-27T02:30:00.000Z","2023-06-27T02:45:00.000Z","377.1"
"2023-06-27T02:45:00.000Z","2023-06-27T03:00:00.000Z","370.1"
"2023-06-27T03:00:00.000Z","2023-06-27T03:15:00.000Z","358.2"
"2023-06-27T03:15:00.000Z","2023-06-27T03:30:00.000Z","402.8"
"2023-06-27T03:30:00.000Z","2023-06-27T03:45:00.000Z","396.2"
"2023-06-27T03:45:00.000Z","2023-06-27T04:00:00.000Z","385.2"
"2023-06-27T04:00:00.000Z","2023-06-27T04:15:00.000Z","361.1"
"2023-06-27T04:15:00.000Z","2023-06-27T04:30:00.000Z","327.3"
"2023-06-27T04:30:00.000Z","2023-06-27T04:45:00.000Z","322.3"
"2023-06-27T04:45:00.000Z","2023-06-27T05:00:00.000Z","314.1"
"2023-06-27T05:00:00.000Z","2023-06-27T05:15:00.000Z","295.2"
"2023-06-27T05:15:00.000Z","2023-06-27T05:30:00.000Z","152.9"
"2023-06-27T05:30:00.000Z","2023-06-27T05:45:00.000Z","151.7"
"2023-06-27T05:45:00.000Z","2023-06-27T06:00:00.000Z","149.7"
"2023-06-27T06:00:00.000Z","2023-06-27T06:15:00.000Z","144.8"
"2023-06-27T06:15:00.000Z","2023-06-27T06:30:00.000Z","67.6"
"2023-06-27T06:30:00.000Z","2023-06-27T06:45:00.000Z","67.6"
"2023-06-27T06:45:00.000Z","2023-06-27T07:00:00.000Z","67.8"
"2023-06-27T07:00:00.000Z","2023-06-27T07:15:00.000Z","67.5"
"2023-06-27T07:15:00.000Z","2023-06-27T07:30:00.000Z","98.4"
"2023-06-27T07:30:00.000Z","2023-06-27T07:45:00.000Z","97.7"
"2023-06-27T07:45:00.000Z","2023-06-27T08:00:00.000Z","96.9"
"2023-06-27T08:00:00.000Z","2023-06-27T08:15:00.000Z","93.1"
"2023-06-27T08:15:00.000Z","2023-06-27T08:30:00.000Z","101.2"
"2023-06-27T08:30:00.000Z","2023-06-27T08:45:00.000Z","101.4"
"2023-06-27T08:45:00.000Z","2023-06-27T09:00:00.000Z","102.1"
"2023-06-27T09:00:00.000Z","2023-06-27T09:15:00.000Z","102.5"
"2023-06-27T09:15:00.000Z","2023-06-27T09:30:00.000Z","133.7"
"2023-06-27T09:30:00.000Z","2023-06-27T09:45:00.000Z","133.7"
"2023-06-27T09:45:00.000Z","2023-06-27T10:00:00.000Z","133.9"
"2023-06-27T10:00:00.000Z","2023-06-27T10:15:00.000Z","133.4"
"2023-06-27T10:15:00.000Z","2023-06-27T10:30:00.000Z","205"
"2023-06-27T10:30:00.000Z","2023-06-27T10:45:00.000Z","204.4"
"2023-06-27T10:45:00.000Z","2023-06-27T11:00:00.000Z","203.8"
"2023-06-27T11:00:00.000Z","2023-06-27T11:15:00.000Z","201.3"
"2023-06-27T11:15:00.000Z","2023-06-27T11:30:00.000Z","387.1"
"2023-06-27T11:30:00.000Z","2023-06-27T11:45:00.000Z","383.5"
"2023-06-27T11:45:00.000Z","2023-06-27T12:00:00.000Z","377.4"
"2023-06-27T12:00:00.000Z","2023-06-27T12:15:00.000Z","364.6"
"2023-06-27T12:15:00.000Z","2023-06-27T12:30:00.000Z","378.7"
"2023-06-27T12:30:00.000Z","2023-06-27T12:45:00.000Z","374.4"
"2023-06-27T12:45:00.000Z","2023-06-27T13:00:00.000Z","367.3"
"2023-06-27T13:00:00.000Z","2023-06-27T13:15:00.000Z","351.2"
"2023-06-27T13:15:00.000Z","2023-06-27T13:30:00.000Z","323.9"
"2023-06-27T13:30:00.000Z","2023-06-27T13:45:00.000Z","320"
"2023-06-27T13:45:00.000Z","2023-06-27T14:00:00.000Z","313.9"
"2023-06-27T14:00:00.000Z","2023-06-27T14:15:00.000Z","298.9"
"2023-06-27T14:15:00.000Z","2023-06-27T14:30:00.000Z","280.9"
"2023-06-27T14:30:00.000Z","2023-06-27T14:45:00.000Z","279.2"
"2023-06-27T14:45:00.000Z","2023-06-27T15:00:00.000Z","276.2"
"2023-06-27T15:00:00.000Z","2023-06-27T15:15:00.000Z","269.9"
"2023-06-27T15:15:00.000Z","2023-06-27T15:30:00.000Z","388.5"
"2023-06-27T15:30:00.000Z","2023-06-27T15:45:00.000Z","384.4"
"2023-06-27T15:45:00.000Z","2023-06-27T16:00:00.000Z","377.7"
"2023-06-27T16:00:00.000Z","2023-06-27T16:15:00.000Z","362.2"
"2023-06-27T16:15:00.000Z","2023-06-27T16:30:00.000Z","364.5"
"2023-06-27T16:30:00.000Z","2023-06-27T16:45:00.000Z","360.9"
"2023-06-27T16:45:00.000Z","2023-06-27T17:00:00.000Z","355.9"
"2023-06-27T17:00:00.000Z","2023-06-27T17:15:00.000Z","341.1"
"2023-06-27T17:15:00.000Z","2023-06-27T17:30:00.000Z","229.1"
"2023-06-27T17:30:00.000Z","2023-06-27T17:45:00.000Z","230.5"
"2023-06-27T17:45:00.000Z","2023-06-27T18:00:00.000Z","232.8"
"2023-06-27T18:00:00.000Z","2023-06-27T18:15:00.000Z","237.5"
"2023-06-27T18:15:00.000Z","2023-06-27T18:30:00.000Z","223.9"
"2023-06-27T18:30:00.000Z","2023-06-27T18:45:00.000Z","224.3"
"2023-06-27T18:45:00.000Z","2023-06-27T19:00:00.000Z","225.4"
"2023-06-27T19:00:00.000Z","2023-06-27T19:15:00.000Z","226.4"
"2023-06-27T19:15:00.000Z","2023-06-27T19:30:00.000Z","228.2"
"2023-06-27T19:30:00.000Z","2023-06-27T19:45:00.000Z","229.8"
"2023-06-27T19:45:00.000Z","2023-06-27T20:00:00.000Z","232.3"
"2023-06-27T20:00:00.000Z","2023-06-27T20:15:00.000Z","238.3"
"2023-06-27T20:15:00.000Z","2023-06-27T20:30:00.000Z","199.8"
"2023-06-27T20:30:00.000Z","2023-06-27T20:45:00.000Z","199.6"
"2023-06-27T20:45:00.000Z","2023-06-27T21:00:00.000Z","199.7"
"2023-06-27T21:00:00.000Z","2023-06-27T21:15:00.000Z","198.3"
"2023-06-27T21:15:00.000Z","2023-06-27T21:30:00.000Z","187.3"
"2023-06-27T21:30:00.000Z","2023-06-27T21:45:00.000Z","187.5"
"2023-06-27T21:45:00.000Z","2023-06-27T22:00:00.000Z","187.9"
"2023-06-27T22:00:00.000Z","2023-06-27T22:15:00.000Z","188.8"
"2023-06-27T22:15:00.000Z","2023-06-27T22:30:00.000Z","130.5"
"2023-06-27T22:30:00.000Z","2023-06-27T22:45:00.000Z","131.7"
"2023-06-27T22:45:00.000Z","2023-06-27T23:00:00.000Z","133.7"
"2023-06-27T23:00:00.000Z","2023-06-27T23:15:00.000Z","137.9"
"2023-06-27T23:15:00.000Z","2023-06-27T23:30:00.000Z","159.7"
"2023-06-27T23:30:00.000Z","2023-06-27T23:45:00.000Z","160.7"
"2023-06-27T23:45:00.000Z","2023-06-28T00:00:00.000Z","162"
"2023-06-28T00:00:00.000Z","2023-06-28T00:15:00.000Z","166.1"
"2023-06-28T00:15:00.000Z","2023-06-28T00:30:00.000Z","153.4"
"2023-06-28T00:30:00.000Z","2023-06-28T00:45:00.000Z","152.6"
"2023-06-28T00:45:00.000Z","2023-06-28T01:00:00.000Z","151"
"2023-06-28T01:00:00.000Z","2023-06-28T01:15:00.000Z","148.4"
"2023-06-28T01:15:00.000Z","2023-06-28T01:30:00.000Z","72.6"
"2023-06-28T01:30:00.000Z","2023-06-28T01:45:00.000Z","72.6"
"2023-06-28T01:45:00.000Z","2023-06-28T02:00:00.000Z","72.5"
"2023-06-28T02:00:00.000Z","2023-06-28T02:15:00.000Z","72.6"
"2023-06-28T02:15:00.000Z","2023-06-28T02:30:00.000Z","55.4"
"2023-06-28T02:30:00.000Z","2023-06-28T02:45:00.000Z","55.6"
"2023-06-28T02:45:00.000Z","2023-06-28T03:00:00.000Z","55.6"
"2023-06-28T03:00:00.000Z","2023-06-28T03:15:00.000Z","56.5"
"2023-06-28T03:15:00.000Z","2023-06-28T03:30:00.000Z","35.5"
"2023-06-28T03:30:00.000Z","2023-06-28T03:45:00.000Z","35.3"
"2023-06-28T03:45:00.000Z","2023-06-28T04:00:00.000Z","35.1"
"2023-06-28T04:00:00.000Z","2023-06-28T04:15:00.000Z","34.6"
"2023-06-28T04:15:00.000Z","2023-06-28T04:30:00.000Z","24"
"2023-06-28T04:30:00.000Z","2023-06-28T04:45:00.000Z","24.4"
"2023-06-28T04:45:00.000Z","2023-06-28T05:00:00.000Z","25.1"
"2023-06-28T05:00:00.000Z","2023-06-28T05:15:00.000Z","26.6"
"2023-06-28T05:15:00.000Z","2023-06-28T05:30:00.000Z","22.1"
"2023-06-28T05:30:00.000Z","2023-06-28T05:45:00.000Z","22.8"
"2023-06-28T05:45:00.000Z","2023-06-28T06:00:00.000Z","24.1"
"2023-06-28T06:00:00.000Z","2023-06-28T06:15:00.000Z","26.1"
"2023-06-28T06:15:00.000Z","2023-06-28T06:30:00.000Z","26.9"
"2023-06-28T06:30:00.000Z","2023-06-28T06:45:00.000Z","28.4"
"2023-06-28T06:45:00.000Z","2023-06-28T07:00:00.000Z","31"
"2023-06-28T07:00:00.000Z","2023-06-28T07:15:00.000Z","36.4"
"2023-06-28T07:15:00.000Z","2023-06-28T07:30:00.000Z","37.5"
"2023-06-28T07:30:00.000Z","2023-06-28T07:45:00.000Z","39.2"
"2023-06-28T07:45:00.000Z","2023-06-28T08:00:00.000Z","42.5"
"2023-06-28T08:00:00.000Z","2023-06-28T08:15:00.000Z","47.5"
"2023-06-28T08:15:00.000Z","2023-06-28T08:30:00.000Z","42.7"
"2023-06-28T08:30:00.000Z","2023-06-28T08:45:00.000Z","45"
"2023-06-28T08:45:00.000Z","2023-06-28T09:00:00.000Z","49.2"
"2023-06-28T09:00:00.000Z","2023-06-28T09:15:00.000Z","57.1"
"2023-06-28T09:15:00.000Z","2023-06-28T09:30:00.000Z","43.9"
"2023-06-28T09:30:00.000Z","2023-06-28T09:45:00.000Z","45.4"
"2023-06-28T09:45:00.000Z","2023-06-28T10:00:00.000Z","47.8"
"2023-06-28T10:00:00.000Z","2023-06-28T10:15:00.000Z","53.4"
"2023-06-28T10:15:00.000Z","2023-06-28T10:30:00.000Z","108"
"2023-06-28T10:30:00.000Z","2023-06-28T10:45:00.000Z","108.9"
"2023-06-28T10:45:00.000Z","2023-06-28T11:00:00.000Z","110.2"
"2023-06-28T11:00:00.000Z","2023-06-28T11:15:00.000Z","113.6"
"2023-06-28T11:15:00.000Z","2023-06-28T11:30:00.000Z","201.3"
"2023-06-28T11:30:00.000Z","2023-06-28T11:45:00.000Z","200.1"
"2023-06-28T11:45:00.000Z","2023-06-28T12:00:00.000Z","197.4"
"2023-06-28T12:00:00.000Z","2023-06-28T12:15:00.000Z","194.1"
"2023-06-28T12:15:00.000Z","2023-06-28T12:30:00.000Z","205.8"
"2023-06-28T12:30:00.000Z","2023-06-28T12:45:00.000Z","203.8"
"2023-06-28T12:45:00.000Z","2023-06-28T13:00:00.000Z","200.2"
"2023-06-28T13:00:00.000Z","2023-06-28T13:15:00.000Z","193"
"2023-06-28T13:15:00.000Z","2023-06-28T13:30:00.000Z","226.4"
"2023-06-28T13:30:00.000Z","2023-06-28T13:45:00.000Z","225.1"
"2023-06-28T13:45:00.000Z","2023-06-28T14:00:00.000Z","222.5"
"2023-06-28T14:00:00.000Z","2023-06-28T14:15:00.000Z","218.4"
