"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2023-06-21T12:30:00.000Z","2023-06-21T12:45:00.000Z","947"
"2023-06-21T12:45:00.000Z","2023-06-21T13:00:00.000Z","947"
"2023-06-21T13:00:00.000Z","2023-06-21T13:15:00.000Z","947"
"2023-06-21T13:15:00.000Z","2023-06-21T13:30:00.000Z","373"
"2023-06-21T13:30:00.000Z","2023-06-21T13:45:00.000Z","373"
"2023-06-21T13:45:00.000Z","2023-06-21T14:00:00.000Z","373"
"2023-06-21T14:00:00.000Z","2023-06-21T14:15:00.000Z","373"
"2023-06-21T14:15:00.000Z","2023-06-21T14:30:00.000Z","373"
"2023-06-21T14:30:00.000Z","2023-06-21T14:45:00.000Z","373"
"2023-06-21T14:45:00.000Z","2023-06-21T15:00:00.000Z","373"
"2023-06-21T15:00:00.000Z","2023-06-21T15:15:00.000Z","373"
"2023-06-21T15:15:00.000Z","2023-06-21T15:30:00.000Z","373"
"2023-06-21T15:30:00.000Z","2023-06-21T15:45:00.000Z","373"
"2023-06-21T15:45:00.000Z","2023-06-21T16:00:00.000Z","373"
"2023-06-21T16:00:00.000Z","2023-06-21T16:15:00.000Z","373"
"2023-06-21T16:15:00.000Z","2023-06-21T16:30:00.000Z","373"
"2023-06-21T16:30:00.000Z","2023-06-21T16:45:00.000Z","373"
"2023-06-21T16:45:00.000Z","2023-06-21T17:00:00.000Z","373"
"2023-06-21T17:00:00.000Z","2023-06-21T17:15:00.000Z","373"
"2023-06-21T17:15:00.000Z","2023-06-21T17:30:00.000Z","373"
"2023-06-21T17:30:00.000Z","2023-06-21T17:45:00.000Z","373"
"2023-06-21T17:45:00.000Z","2023-06-21T18:00:00.000Z","373"
"2023-06-21T18:00:00.000Z","2023-06-21T18:15:00.000Z","373"
"2023-06-21T18:15:00.000Z","2023-06-21T18:30:00.000Z","373"
"2023-06-21T18:30:00.000Z","2023-06-21T18:45:00.000Z","373"
"2023-06-21T18:45:00.000Z","2023-06-21T19:00:00.000Z","373"
"2023-06-21T19:00:00.000Z","2023-06-21T19:15:00.000Z","373"
"2023-06-21T19:15:00.000Z","2023-06-21T19:30:00.000Z","373"
"2023-06-21T19:30:00.000Z","2023-06-21T19:45:00.000Z","373"
"2023-06-21T19:45:00.000Z","2023-06-21T20:00:00.000Z","373"
"2023-06-21T20:00:00.000Z","2023-06-21T20:15:00.000Z","373"
"2023-06-21T20:15:00.000Z","2023-06-21T20:30:00.000Z","373"
"2023-06-21T20:30:00.000Z","2023-06-21T20:45:00.000Z","373"
"2023-06-21T20:45:00.000Z","2023-06-21T21:00:00.000Z","373"
"2023-06-21T21:00:00.000Z","2023-06-21T21:15:00.000Z","373"
"2023-06-21T21:15:00.000Z","2023-06-21T21:30:00.000Z","373"
"2023-06-21T21:30:00.000Z","2023-06-21T21:45:00.000Z","373"
"2023-06-21T21:45:00.000Z","2023-06-21T22:00:00.000Z","373"
"2023-06-21T22:00:00.000Z","2023-06-21T22:15:00.000Z","373"
"2023-06-21T22:15:00.000Z","2023-06-21T22:30:00.000Z","373"
"2023-06-21T22:30:00.000Z","2023-06-21T22:45:00.000Z","373"
"2023-06-21T22:45:00.000Z","2023-06-21T23:00:00.000Z","373"
"2023-06-21T23:00:00.000Z","2023-06-21T23:15:00.000Z","373"
"2023-06-21T23:15:00.000Z","2023-06-21T23:30:00.000Z","373"
"2023-06-21T23:30:00.000Z","2023-06-21T23:45:00.000Z","373"
"2023-06-21T23:45:00.000Z","2023-06-22T00:00:00.000Z","373"
"2023-06-22T00:00:00.000Z","2023-06-22T00:15:00.000Z","373"
"2023-06-22T00:15:00.000Z","2023-06-22T00:30:00.000Z","373"
"2023-06-22T00:30:00.000Z","2023-06-22T00:45:00.000Z","373"
"2023-06-22T00:45:00.000Z","2023-06-22T01:00:00.000Z","373"
"2023-06-22T01:00:00.000Z","2023-06-22T01:15:00.000Z","373"
"2023-06-22T01:15:00.000Z","2023-06-22T01:30:00.000Z","373"
"2023-06-22T01:30:00.000Z","2023-06-22T01:45:00.000Z","373"
"2023-06-22T01:45:00.000Z","2023-06-22T02:00:00.000Z","373"
"2023-06-22T02:00:00.000Z","2023-06-22T02:15:00.000Z","373"
"2023-06-22T02:15:00.000Z","2023-06-22T02:30:00.000Z","373"
"2023-06-22T02:30:00.000Z","2023-06-22T02:45:00.000Z","373"
"2023-06-22T02:45:00.000Z","2023-06-22T03:00:00.000Z","373"
"2023-06-22T03:00:00.000Z","2023-06-22T03:15:00.000Z","373"
"2023-06-22T03:15:00.000Z","2023-06-22T03:30:00.000Z","373"
"2023-06-22T03:30:00.000Z","2023-06-22T03:45:00.000Z","373"
"2023-06-22T03:45:00.000Z","2023-06-22T04:00:00.000Z","373"
"2023-06-22T04:00:00.000Z","2023-06-22T04:15:00.000Z","373"
"2023-06-22T04:15:00.000Z","2023-06-22T04:30:00.000Z","373"
"2023-06-22T04:30:00.000Z","2023-06-22T04:45:00.000Z","373"
"2023-06-22T04:45:00.000Z","2023-06-22T05:00:00.000Z","373"
"2023-06-22T05:00:00.000Z","2023-06-22T05:15:00.000Z","373"
"2023-06-22T05:15:00.000Z","2023-06-22T05:30:00.000Z","373"
"2023-06-22T05:30:00.000Z","2023-06-22T05:45:00.000Z","373"
"2023-06-22T05:45:00.000Z","2023-06-22T06:00:00.000Z","373"
"2023-06-22T06:00:00.000Z","2023-06-22T06:15:00.000Z","373"
"2023-06-22T06:15:00.000Z","2023-06-22T06:30:00.000Z","316"
"2023-06-22T06:30:00.000Z","2023-06-22T06:45:00.000Z","316"
"2023-06-22T06:45:00.000Z","2023-06-22T07:00:00.000Z","291"
"2023-06-22T07:00:00.000Z","2023-06-22T07:15:00.000Z","291"
"2023-06-22T07:15:00.000Z","2023-06-22T07:30:00.000Z","289"
"2023-06-22T07:30:00.000Z","2023-06-22T07:45:00.000Z","289"
"2023-06-22T07:45:00.000Z","2023-06-22T08:00:00.000Z","269"
"2023-06-22T08:00:00.000Z","2023-06-22T08:15:00.000Z","269"
"2023-06-22T08:15:00.000Z","2023-06-22T08:30:00.000Z","258"
"2023-06-22T08:30:00.000Z","2023-06-22T08:45:00.000Z","258"
"2023-06-22T08:45:00.000Z","2023-06-22T09:00:00.000Z","262"
"2023-06-22T09:00:00.000Z","2023-06-22T09:15:00.000Z","262"
"2023-06-22T09:15:00.000Z","2023-06-22T09:30:00.000Z","299"
"2023-06-22T09:30:00.000Z","2023-06-22T09:45:00.000Z","299"
"2023-06-22T09:45:00.000Z","2023-06-22T10:00:00.000Z","284"
"2023-06-22T10:00:00.000Z","2023-06-22T10:15:00.000Z","324"
"2023-06-22T10:15:00.000Z","2023-06-22T10:30:00.000Z","324"
"2023-06-22T10:30:00.000Z","2023-06-22T10:45:00.000Z","324"
"2023-06-22T10:45:00.000Z","2023-06-22T11:00:00.000Z","375"
"2023-06-22T11:00:00.000Z","2023-06-22T11:15:00.000Z","375"
"2023-06-22T11:15:00.000Z","2023-06-22T11:30:00.000Z","534"
"2023-06-22T11:30:00.000Z","2023-06-22T11:45:00.000Z","624"
"2023-06-22T11:45:00.000Z","2023-06-22T12:00:00.000Z","624"
"2023-06-22T12:00:00.000Z","2023-06-22T12:15:00.000Z","624"
"2023-06-22T12:15:00.000Z","2023-06-22T12:30:00.000Z","624"
"2023-06-22T12:30:00.000Z","2023-06-22T12:45:00.000Z","780"
"2023-06-22T12:45:00.000Z","2023-06-22T13:00:00.000Z","780"
"2023-06-22T13:00:00.000Z","2023-06-22T13:15:00.000Z","727"
"2023-06-22T13:15:00.000Z","2023-06-22T13:30:00.000Z","727"
"2023-06-22T13:30:00.000Z","2023-06-22T13:45:00.000Z","772"
"2023-06-22T13:45:00.000Z","2023-06-22T14:00:00.000Z","772"
"2023-06-22T14:00:00.000Z","2023-06-22T14:15:00.000Z","772"
"2023-06-22T14:15:00.000Z","2023-06-22T14:30:00.000Z","772"
"2023-06-22T14:30:00.000Z","2023-06-22T14:45:00.000Z","772"
"2023-06-22T14:45:00.000Z","2023-06-22T15:00:00.000Z","772"
"2023-06-22T15:00:00.000Z","2023-06-22T15:15:00.000Z","772"
"2023-06-22T15:15:00.000Z","2023-06-22T15:30:00.000Z","772"
"2023-06-22T15:30:00.000Z","2023-06-22T15:45:00.000Z","772"
"2023-06-22T15:45:00.000Z","2023-06-22T16:00:00.000Z","772"
"2023-06-22T16:00:00.000Z","2023-06-22T16:15:00.000Z","772"
"2023-06-22T16:15:00.000Z","2023-06-22T16:30:00.000Z","772"
"2023-06-22T16:30:00.000Z","2023-06-22T16:45:00.000Z","1079"
"2023-06-22T16:45:00.000Z","2023-06-22T17:00:00.000Z","1079"
"2023-06-22T17:00:00.000Z","2023-06-22T17:15:00.000Z","961"
"2023-06-22T17:15:00.000Z","2023-06-22T17:30:00.000Z","961"
"2023-06-22T17:30:00.000Z","2023-06-22T17:45:00.000Z","945"
"2023-06-22T17:45:00.000Z","2023-06-22T18:00:00.000Z","945"
"2023-06-22T18:00:00.000Z","2023-06-22T18:15:00.000Z","837"
"2023-06-22T18:15:00.000Z","2023-06-22T18:30:00.000Z","837"
"2023-06-22T18:30:00.000Z","2023-06-22T18:45:00.000Z","932"
"2023-06-22T18:45:00.000Z","2023-06-22T19:00:00.000Z","932"
"2023-06-22T19:00:00.000Z","2023-06-22T19:15:00.000Z","745"
"2023-06-22T19:15:00.000Z","2023-06-22T19:30:00.000Z","745"
"2023-06-22T19:30:00.000Z","2023-06-22T19:45:00.000Z","740"
"2023-06-22T19:45:00.000Z","2023-06-22T20:00:00.000Z","740"
"2023-06-22T20:00:00.000Z","2023-06-22T20:15:00.000Z","817"
"2023-06-22T20:15:00.000Z","2023-06-22T20:30:00.000Z","817"
"2023-06-22T20:30:00.000Z","2023-06-22T20:45:00.000Z","830"
"2023-06-22T20:45:00.000Z","2023-06-22T21:00:00.000Z","830"
"2023-06-22T21:00:00.000Z","2023-06-22T21:15:00.000Z","946"
"2023-06-22T21:15:00.000Z","2023-06-22T21:30:00.000Z","946"
"2023-06-22T21:30:00.000Z","2023-06-22T21:45:00.000Z","998"
"2023-06-22T21:45:00.000Z","2023-06-22T22:00:00.000Z","998"
"2023-06-22T22:00:00.000Z","2023-06-22T22:15:00.000Z","1112"
"2023-06-22T22:15:00.000Z","2023-06-22T22:30:00.000Z","1112"
"2023-06-22T22:30:00.000Z","2023-06-22T22:45:00.000Z","1154"
"2023-06-22T22:45:00.000Z","2023-06-22T23:00:00.000Z","122"
"2023-06-22T23:00:00.000Z","2023-06-22T23:15:00.000Z","122"
"2023-06-22T23:15:00.000Z","2023-06-22T23:30:00.000Z","122"
"2023-06-22T23:30:00.000Z","2023-06-22T23:45:00.000Z","122"
"2023-06-22T23:45:00.000Z","2023-06-23T00:00:00.000Z","122"
"2023-06-23T00:00:00.000Z","2023-06-23T00:15:00.000Z","122"
"2023-06-23T00:15:00.000Z","2023-06-23T00:30:00.000Z","122"
"2023-06-23T00:30:00.000Z","2023-06-23T00:45:00.000Z","122"
"2023-06-23T00:45:00.000Z","2023-06-23T01:00:00.000Z","122"
"2023-06-23T01:00:00.000Z","2023-06-23T01:15:00.000Z","122"
"2023-06-23T01:15:00.000Z","2023-06-23T01:30:00.000Z","122"
"2023-06-23T01:30:00.000Z","2023-06-23T01:45:00.000Z","122"
"2023-06-23T01:45:00.000Z","2023-06-23T02:00:00.000Z","122"
"2023-06-23T02:00:00.000Z","2023-06-23T02:15:00.000Z","122"
"2023-06-23T02:15:00.000Z","2023-06-23T02:30:00.000Z","122"
"2023-06-23T02:30:00.000Z","2023-06-23T02:45:00.000Z","122"
"2023-06-23T02:45:00.000Z","2023-06-23T03:00:00.000Z","122"
"2023-06-23T03:00:00.000Z","2023-06-23T03:15:00.000Z","122"
"2023-06-23T03:15:00.000Z","2023-06-23T03:30:00.000Z","122"
"2023-06-23T03:30:00.000Z","2023-06-23T03:45:00.000Z","122"
"2023-06-23T03:45:00.000Z","2023-06-23T04:00:00.000Z","122"
"2023-06-23T04:00:00.000Z","2023-06-23T04:15:00.000Z","122"
"2023-06-23T04:15:00.000Z","2023-06-23T04:30:00.000Z","122"
"2023-06-23T04:30:00.000Z","2023-06-23T04:45:00.000Z","122"
"2023-06-23T04:45:00.000Z","2023-06-23T05:00:00.000Z","122"
"2023-06-23T05:00:00.000Z","2023-06-23T05:15:00.000Z","122"
"2023-06-23T05:15:00.000Z","2023-06-23T05:30:00.000Z","122"
"2023-06-23T05:30:00.000Z","2023-06-23T05:45:00.000Z","122"
"2023-06-23T05:45:00.000Z","2023-06-23T06:00:00.000Z","122"
"2023-06-23T06:00:00.000Z","2023-06-23T06:15:00.000Z","122"
"2023-06-23T06:15:00.000Z","2023-06-23T06:30:00.000Z","122"
"2023-06-23T06:30:00.000Z","2023-06-23T06:45:00.000Z","122"
"2023-06-23T06:45:00.000Z","2023-06-23T07:00:00.000Z","122"
"2023-06-23T07:00:00.000Z","2023-06-23T07:15:00.000Z","122"
"2023-06-23T07:15:00.000Z","2023-06-23T07:30:00.000Z","122"
"2023-06-23T07:30:00.000Z","2023-06-23T07:45:00.000Z","122"
"2023-06-23T07:45:00.000Z","2023-06-23T08:00:00.000Z","122"
"2023-06-23T08:00:00.000Z","2023-06-23T08:15:00.000Z","122"
"2023-06-23T08:15:00.000Z","2023-06-23T08:30:00.000Z","122"
"2023-06-23T08:30:00.000Z","2023-06-23T08:45:00.000Z","122"
"2023-06-23T08:45:00.000Z","2023-06-23T09:00:00.000Z","122"
"2023-06-23T09:00:00.000Z","2023-06-23T09:15:00.000Z","122"
"2023-06-23T09:15:00.000Z","2023-06-23T09:30:00.000Z","122"
"2023-06-23T09:30:00.000Z","2023-06-23T09:45:00.000Z","122"
"2023-06-23T09:45:00.000Z","2023-06-23T10:00:00.000Z","122"
"2023-06-23T10:00:00.000Z","2023-06-23T10:15:00.000Z","122"
"2023-06-23T10:15:00.000Z","2023-06-23T10:30:00.000Z","122"
"2023-06-23T10:30:00.000Z","2023-06-23T10:45:00.000Z","122"
"2023-06-23T10:45:00.000Z","2023-06-23T11:00:00.000Z","122"
"2023-06-23T11:00:00.000Z","2023-06-23T11:15:00.000Z","122"
"2023-06-23T11:15:00.000Z","2023-06-23T11:30:00.000Z","122"
"2023-06-23T11:30:00.000Z","2023-06-23T11:45:00.000Z","122"
"2023-06-23T11:45:00.000Z","2023-06-23T12:00:00.000Z","122"
"2023-06-23T12:00:00.000Z","2023-06-23T12:15:00.000Z","122"
"2023-06-23T12:15:00.000Z","2023-06-23T12:30:00.000Z","122"
"2023-06-23T12:30:00.000Z","2023-06-23T12:45:00.000Z","122"
"2023-06-23T12:45:00.000Z","2023-06-23T13:00:00.000Z","122"
"2023-06-23T13:00:00.000Z","2023-06-23T13:15:00.000Z","122"
"2023-06-23T13:15:00.000Z","2023-06-23T13:30:00.000Z","122"
"2023-06-23T13:30:00.000Z","2023-06-23T13:45:00.000Z","122"
"2023-06-23T13:45:00.000Z","2023-06-23T14:00:00.000Z","122"
"2023-06-23T14:00:00.000Z","2023-06-23T14:15:00.000Z","122"
"2023-06-23T14:15:00.000Z","2023-06-23T14:30:00.000Z","122"
"2023-06-23T14:30:00.000Z","2023-06-23T14:45:00.000Z","122"
"2023-06-23T14:45:00.000Z","2023-06-23T15:00:00.000Z","122"
"2023-06-23T15:00:00.000Z","2023-06-23T15:15:00.000Z","122"
"2023-06-23T15:15:00.000Z","2023-06-23T15:30:00.000Z","122"
"2023-06-23T15:30:00.000Z","2023-06-23T15:45:00.000Z","122"
"2023-06-23T15:45:00.000Z","2023-06-23T16:00:00.000Z","122"
"2023-06-23T16:00:00.000Z","2023-06-23T16:15:00.000Z","122"
"2023-06-23T16:15:00.000Z","2023-06-23T16:30:00.000Z","122"
"2023-06-23T16:30:00.000Z","2023-06-23T16:45:00.000Z","122"
"2023-06-23T16:45:00.000Z","2023-06-23T17:00:00.000Z","122"
"2023-06-23T17:00:00.000Z","2023-06-23T17:15:00.000Z","122"
"2023-06-23T17:15:00.000Z","2023-06-23T17:30:00.000Z","122"
"2023-06-23T17:30:00.000Z","2023-06-23T17:45:00.000Z","122"
"2023-06-23T17:45:00.000Z","2023-06-23T18:00:00.000Z","122"
"2023-06-23T18:00:00.000Z","2023-06-23T18:15:00.000Z","122"
"2023-06-23T18:15:00.000Z","2023-06-23T18:30:00.000Z","122"
"2023-06-23T18:30:00.000Z","2023-06-23T18:45:00.000Z","122"
"2023-06-23T18:45:00.000Z","2023-06-23T19:00:00.000Z","122"
"2023-06-23T19:00:00.000Z","2023-06-23T19:15:00.000Z","122"
"2023-06-23T19:15:00.000Z","2023-06-23T19:30:00.000Z","122"
"2023-06-23T19:30:00.000Z","2023-06-23T19:45:00.000Z","122"
"2023-06-23T19:45:00.000Z","2023-06-23T20:00:00.000Z","122"
"2023-06-23T20:00:00.000Z","2023-06-23T20:15:00.000Z","122"
"2023-06-23T20:15:00.000Z","2023-06-23T20:30:00.000Z","122"
"2023-06-23T20:30:00.000Z","2023-06-23T20:45:00.000Z","122"
"2023-06-23T20:45:00.000Z","2023-06-23T21:00:00.000Z","122"
"2023-06-23T21:00:00.000Z","2023-06-23T21:15:00.000Z","122"
"2023-06-23T21:15:00.000Z","2023-06-23T21:30:00.000Z","122"
"2023-06-23T21:30:00.000Z","2023-06-23T21:45:00.000Z","122"
"2023-06-23T21:45:00.000Z","2023-06-23T22:00:00.000Z","122"
"2023-06-23T22:00:00.000Z","2023-06-23T22:15:00.000Z","122"
"2023-06-23T22:15:00.000Z","2023-06-23T22:30:00.000Z","122"
"2023-06-23T22:30:00.000Z","2023-06-23T22:45:00.000Z","122"
"2023-06-23T22:45:00.000Z","2023-06-23T23:00:00.000Z","122"
"2023-06-23T23:00:00.000Z","2023-06-23T23:15:00.000Z","122"
"2023-06-23T23:15:00.000Z","2023-06-23T23:30:00.000Z","122"
"2023-06-23T23:30:00.000Z","2023-06-23T23:45:00.000Z","122"
"2023-06-23T23:45:00.000Z","2023-06-24T00:00:00.000Z","122"
"2023-06-24T00:00:00.000Z","2023-06-24T00:15:00.000Z","122"
"2023-06-24T00:15:00.000Z","2023-06-24T00:30:00.000Z","122"
"2023-06-24T00:30:00.000Z","2023-06-24T00:45:00.000Z","122"
"2023-06-24T00:45:00.000Z","2023-06-24T01:00:00.000Z","122"
"2023-06-24T01:00:00.000Z","2023-06-24T01:15:00.000Z","122"
"2023-06-24T01:15:00.000Z","2023-06-24T01:30:00.000Z","122"
"2023-06-24T01:30:00.000Z","2023-06-24T01:45:00.000Z","122"
"2023-06-24T01:45:00.000Z","2023-06-24T02:00:00.000Z","122"
"2023-06-24T02:00:00.000Z","2023-06-24T02:15:00.000Z","122"
"2023-06-24T02:15:00.000Z","2023-06-24T02:30:00.000Z","122"
"2023-06-24T02:30:00.000Z","2023-06-24T02:45:00.000Z","122"
"2023-06-24T02:45:00.000Z","2023-06-24T03:00:00.000Z","122"
"2023-06-24T03:00:00.000Z","2023-06-24T03:15:00.000Z","122"
"2023-06-24T03:15:00.000Z","2023-06-24T03:30:00.000Z","122"
"2023-06-24T03:30:00.000Z","2023-06-24T03:45:00.000Z","122"
"2023-06-24T03:45:00.000Z","2023-06-24T04:00:00.000Z","122"
"2023-06-24T04:00:00.000Z","2023-06-24T04:15:00.000Z","122"
"2023-06-24T04:15:00.000Z","2023-06-24T04:30:00.000Z","122"
"2023-06-24T04:30:00.000Z","2023-06-24T04:45:00.000Z","122"
"2023-06-24T04:45:00.000Z","2023-06-24T05:00:00.000Z","122"
"2023-06-24T05:00:00.000Z","2023-06-24T05:15:00.000Z","122"
"2023-06-24T05:15:00.000Z","2023-06-24T05:30:00.000Z","122"
"2023-06-24T05:30:00.000Z","2023-06-24T05:45:00.000Z","122"
"2023-06-24T05:45:00.000Z","2023-06-24T06:00:00.000Z","122"
"2023-06-24T06:00:00.000Z","2023-06-24T06:15:00.000Z","122"
"2023-06-24T06:15:00.000Z","2023-06-24T06:30:00.000Z","122"
"2023-06-24T06:30:00.000Z","2023-06-24T06:45:00.000Z","122"
"2023-06-24T06:45:00.000Z","2023-06-24T07:00:00.000Z","122"
"2023-06-24T07:00:00.000Z","2023-06-24T07:15:00.000Z","122"
"2023-06-24T07:15:00.000Z","2023-06-24T07:30:00.000Z","122"
"2023-06-24T07:30:00.000Z","2023-06-24T07:45:00.000Z","122"
"2023-06-24T07:45:00.000Z","2023-06-24T08:00:00.000Z","122"
"2023-06-24T08:00:00.000Z","2023-06-24T08:15:00.000Z","122"
"2023-06-24T08:15:00.000Z","2023-06-24T08:30:00.000Z","122"
"2023-06-24T08:30:00.000Z","2023-06-24T08:45:00.000Z","122"
"2023-06-24T08:45:00.000Z","2023-06-24T09:00:00.000Z","122"
"2023-06-24T09:00:00.000Z","2023-06-24T09:15:00.000Z","122"
"2023-06-24T09:15:00.000Z","2023-06-24T09:30:00.000Z","122"
"2023-06-24T09:30:00.000Z","2023-06-24T09:45:00.000Z","122"
"2023-06-24T09:45:00.000Z","2023-06-24T10:00:00.000Z","122"
"2023-06-24T10:00:00.000Z","2023-06-24T10:15:00.000Z","122"
"2023-06-24T10:15:00.000Z","2023-06-24T10:30:00.000Z","122"
"2023-06-24T10:30:00.000Z","2023-06-24T10:45:00.000Z","122"
"2023-06-24T10:45:00.000Z","2023-06-24T11:00:00.000Z","122"
"2023-06-24T11:00:00.000Z","2023-06-24T11:15:00.000Z","122"
"2023-06-24T11:15:00.000Z","2023-06-24T11:30:00.000Z","122"
"2023-06-24T11:30:00.000Z","2023-06-24T11:45:00.000Z","122"
"2023-06-24T11:45:00.000Z","2023-06-24T12:00:00.000Z","122"
"2023-06-24T12:00:00.000Z","2023-06-24T12:15:00.000Z","122"
"2023-06-24T12:15:00.000Z","2023-06-24T12:30:00.000Z","122"
"2023-06-24T12:30:00.000Z","2023-06-24T12:45:00.000Z","122"
"2023-06-24T12:45:00.000Z","2023-06-24T13:00:00.000Z","122"
"2023-06-24T13:00:00.000Z","2023-06-24T13:15:00.000Z","122"
"2023-06-24T13:15:00.000Z","2023-06-24T13:30:00.000Z","122"
"2023-06-24T13:30:00.000Z","2023-06-24T13:45:00.000Z","122"
"2023-06-24T13:45:00.000Z","2023-06-24T14:00:00.000Z","122"
"2023-06-24T14:00:00.000Z","2023-06-24T14:15:00.000Z","122"
"2023-06-24T14:15:00.000Z","2023-06-24T14:30:00.000Z","122"
"2023-06-24T14:30:00.000Z","2023-06-24T14:45:00.000Z","122"
"2023-06-24T14:45:00.000Z","2023-06-24T15:00:00.000Z","122"
"2023-06-24T15:00:00.000Z","2023-06-24T15:15:00.000Z","122"
"2023-06-24T15:15:00.000Z","2023-06-24T15:30:00.000Z","122"
"2023-06-24T15:30:00.000Z","2023-06-24T15:45:00.000Z","122"
"2023-06-24T15:45:00.000Z","2023-06-24T16:00:00.000Z","122"
"2023-06-24T16:00:00.000Z","2023-06-24T16:15:00.000Z","122"
"2023-06-24T16:15:00.000Z","2023-06-24T16:30:00.000Z","122"
"2023-06-24T16:30:00.000Z","2023-06-24T16:45:00.000Z","122"
"2023-06-24T16:45:00.000Z","2023-06-24T17:00:00.000Z","122"
"2023-06-24T17:00:00.000Z","2023-06-24T17:15:00.000Z","122"
"2023-06-24T17:15:00.000Z","2023-06-24T17:30:00.000Z","122"
"2023-06-24T17:30:00.000Z","2023-06-24T17:45:00.000Z","122"
"2023-06-24T17:45:00.000Z","2023-06-24T18:00:00.000Z","122"
"2023-06-24T18:00:00.000Z","2023-06-24T18:15:00.000Z","122"
"2023-06-24T18:15:00.000Z","2023-06-24T18:30:00.000Z","122"
"2023-06-24T18:30:00.000Z","2023-06-24T18:45:00.000Z","122"
"2023-06-24T18:45:00.000Z","2023-06-24T19:00:00.000Z","122"
"2023-06-24T19:00:00.000Z","2023-06-24T19:15:00.000Z","122"
"2023-06-24T19:15:00.000Z","2023-06-24T19:30:00.000Z","122"
"2023-06-24T19:30:00.000Z","2023-06-24T19:45:00.000Z","122"
"2023-06-24T19:45:00.000Z","2023-06-24T20:00:00.000Z","122"
"2023-06-24T20:00:00.000Z","2023-06-24T20:15:00.000Z","122"
"2023-06-24T20:15:00.000Z","2023-06-24T20:30:00.000Z","122"
"2023-06-24T20:30:00.000Z","2023-06-24T20:45:00.000Z","122"
"2023-06-24T20:45:00.000Z","2023-06-24T21:00:00.000Z","122"
"2023-06-24T21:00:00.000Z","2023-06-24T21:15:00.000Z","122"
"2023-06-24T21:15:00.000Z","2023-06-24T21:30:00.000Z","122"
"2023-06-24T21:30:00.000Z","2023-06-24T21:45:00.000Z","122"
"2023-06-24T21:45:00.000Z","2023-06-24T22:00:00.000Z","122"
"2023-06-24T22:00:00.000Z","2023-06-24T22:15:00.000Z","122"
"2023-06-24T22:15:00.000Z","2023-06-24T22:30:00.000Z","122"
"2023-06-24T22:30:00.000Z","2023-06-24T22:45:00.000Z","122"
"2023-06-24T22:45:00.000Z","2023-06-24T23:00:00.000Z","122"
"2023-06-24T23:00:00.000Z","2023-06-24T23:15:00.000Z","122"
"2023-06-24T23:15:00.000Z","2023-06-24T23:30:00.000Z","122"
"2023-06-24T23:30:00.000Z","2023-06-24T23:45:00.000Z","122"
"2023-06-24T23:45:00.000Z","2023-06-25T00:00:00.000Z","122"
"2023-06-25T00:00:00.000Z","2023-06-25T00:15:00.000Z","122"
"2023-06-25T00:15:00.000Z","2023-06-25T00:30:00.000Z","122"
"2023-06-25T00:30:00.000Z","2023-06-25T00:45:00.000Z","122"
"2023-06-25T00:45:00.000Z","2023-06-25T01:00:00.000Z","122"
"2023-06-25T01:00:00.000Z","2023-06-25T01:15:00.000Z","122"
"2023-06-25T01:15:00.000Z","2023-06-25T01:30:00.000Z","122"
"2023-06-25T01:30:00.000Z","2023-06-25T01:45:00.000Z","122"
"2023-06-25T01:45:00.000Z","2023-06-25T02:00:00.000Z","122"
"2023-06-25T02:00:00.000Z","2023-06-25T02:15:00.000Z","122"
"2023-06-25T02:15:00.000Z","2023-06-25T02:30:00.000Z","122"
"2023-06-25T02:30:00.000Z","2023-06-25T02:45:00.000Z","122"
"2023-06-25T02:45:00.000Z","2023-06-25T03:00:00.000Z","122"
"2023-06-25T03:00:00.000Z","2023-06-25T03:15:00.000Z","122"
"2023-06-25T03:15:00.000Z","2023-06-25T03:30:00.000Z","122"
"2023-06-25T03:30:00.000Z","2023-06-25T03:45:00.000Z","122"
"2023-06-25T03:45:00.000Z","2023-06-25T04:00:00.000Z","122"
"2023-06-25T04:00:00.000Z","2023-06-25T04:15:00.000Z","122"
"2023-06-25T04:15:00.000Z","2023-06-25T04:30:00.000Z","122"
"2023-06-25T04:30:00.000Z","2023-06-25T04:45:00.000Z","122"
"2023-06-25T04:45:00.000Z","2023-06-25T05:00:00.000Z","122"
"2023-06-25T05:00:00.000Z","2023-06-25T05:15:00.000Z","122"
"2023-06-25T05:15:00.000Z","2023-06-25T05:30:00.000Z","122"
"2023-06-25T05:30:00.000Z","2023-06-25T05:45:00.000Z","122"
"2023-06-25T05:45:00.000Z","2023-06-25T06:00:00.000Z","122"
"2023-06-25T06:00:00.000Z","2023-06-25T06:15:00.000Z","122"
"2023-06-25T06:15:00.000Z","2023-06-25T06:30:00.000Z","122"
"2023-06-25T06:30:00.000Z","2023-06-25T06:45:00.000Z","122"
"2023-06-25T06:45:00.000Z","2023-06-25T07:00:00.000Z","122"
"2023-06-25T07:00:00.000Z","2023-06-25T07:15:00.000Z","122"
"2023-06-25T07:15:00.000Z","2023-06-25T07:30:00.000Z","122"
"2023-06-25T07:30:00.000Z","2023-06-25T07:45:00.000Z","122"
"2023-06-25T07:45:00.000Z","2023-06-25T08:00:00.000Z","122"
"2023-06-25T08:00:00.000Z","2023-06-25T08:15:00.000Z","122"
